"Brand","Pricing","Photo","Model","Engine","Power","Torque_lb_ft","Gearbox","Drivetrain","Seats","Doors","Weight_lbs","Length","Width","Height","Fuel","Consumption_city","Consumption_highway","Body","Equipment","Dynamics","Off-road capabilities","Safety","Sport character","Price","Punkty_miasto","Punkty_trasa","Punkty_rodzinny","Punkty_uniwersalny","Efficiency","Result"
"BMW",65700,"https://www.ccarprice.com/products/BMW_X5_Hybrid_2023.jpg","X5 Hybrid 2023","3.0L Turbo Inline-6 Hybrid",389,443,"Automatic","all",5,4,5672,194.3,78.9,68.7,"Hybrid",NA,NA,"SUV",7.5,7.1,5.6,6.9,5.2,6.8,3,6.8,6.3,7.4,0,0
"BMW",66690,"https://www.ccarprice.com/products/BMW_M3_CS_2022.jpg","M3 CS 2022","3.0L Twin-Turbo Inline-6 Gas",540,479,"Automatic","rear",5,4,3890,189.1,74.3,56.4,"Petrol",16,23,"Sedan",6.9,9.6,6.3,6.1,7.1,6.7,4.9,8.9,5.3,8.8,3.1,0
"BMW",61600,"https://www.ccarprice.com/products/BMW_X5_2023.jpg","X5 sDrive40i 2023","3.0L Turbo Inline-6 Gas",335,330,"Automatic","rear",5,4,4828,194.3,78.9,68.7,"Petrol",21,26,"SUV",8.1,6.2,6.7,6.9,5.6,7,4,8.2,6.3,8.5,3.7,0
"BMW",53400,"https://www.ccarprice.com/products/BMW_X4_2023.jpg","X4 xDrive30i 2023","2.0-liter Turbo Inline-4 Gas",248,258,"Automatic","all",5,4,4178,187.6,75.5,63.8,"Petrol",21,28,"SUV",6.2,5.1,7.3,6.4,3.4,7.4,4.3,8.1,5.9,8.4,3.9,0
"BMW",45400,"https://www.ccarprice.com/products/BMW_X3_2023_1.jpg","X3 sDrive30i 2023","2.0-liter Turbo Inline-4 Gas",248,258,"Automatic","rear",5,4,4079,185.9,74.4,66,"Petrol",23,29,"SUV",6.6,5.1,8.4,6.1,4.4,7.8,4.3,8.1,6,8.4,4.1,0
"BMW",36600,"https://www.ccarprice.com/products/BMW_X2_2023.jpg","X2 sDrive28i 2023","2.0-liter Turbo Inline-4 Gas",228,258,"Automatic","front",5,4,3499,172.2,71.8,60.1,"Petrol",24,32,"SUV",7.2,5.2,4.1,6.3,2.6,8.2,4.7,8.1,5.7,8.5,4.4,0
"BMW",134100,"https://www.ccarprice.com/products/BMW_M8_Coupe_2023.jpg","M8 Coupe 2023","4.4-liter Twin-Turbo V8 Gas",617,553,"Automatic","all",4,2,4295,191.2,74.9,53,"Petrol",15,21,"",7.5,9.8,3.8,6.3,4.4,3.3,2.9,6.5,2.3,5.3,2.9,0
"BMW",89700,"https://www.ccarprice.com/products/BMW_M4_Competition_xDrive_Convertible_2023.jpg","M4 Competition xDrive Convertible 2023","3.0L Twin-Turbo Inline-6 Gas",503,479,"Automatic","all",4,2,3880,189.1,74.3,54.8,"Petrol",16,23,"",6.9,9.3,3.8,5.7,5.2,5.6,2.9,6.1,2.3,5.2,3.1,0
"BMW",63000,"https://www.ccarprice.com/products/BMW_M2_2023_3.jpg","M2 2023","3.0L Twin-Turbo Inline-6 Gas",453,406,"Manual","rear",4,2,3600,176.2,73,55.5,"Petrol",18,24,"Coupe",7.5,9.2,4.5,6.1,7.9,6.9,5.1,7.8,2.2,6.8,3.3,0
"BMW",97100,"https://www.ccarprice.com/products/BMW_8_Series_Convertible_2023.jpg","840i Convertible 2023","3.0-liter Turbo Inline-6 Gas",335,368,"Automatic","rear",5,4,4211,191.1,74.9,52.7,"Petrol",22,29,"Convertible",6.9,7.1,5.2,6.3,7.1,5.2,5.2,8.8,2.6,7.5,4,0
"BMW",144900,"https://www.ccarprice.com/products/BMW_Alpina_B8_Gran_Coupe_2023.jpg","Alpina B8 Gran Coupe 2023","4.4L Twin-Turbo V8 Gas",612,590,"Automatic","all",5,4,4831,200.4,76.1,56,"Petrol",17,24,"Sedan",8.4,9.2,5,6.6,7.8,2.8,4.8,9.4,5.5,9,3.2,0
"BMW",90400,"https://www.ccarprice.com/products/BMW_840i_xDrive_Gran_Coupe_2023.jpg","840i xDrive Gran Coupe 2023","3.0L Turbo Inline-6 Gas",335,368,"Automatic","all",5,4,4381,200.2,76.1,55.2,"Petrol",21,29,"Sedan",6.9,7,4.9,6.6,5.7,5.5,5,9.6,5.5,9.2,4,0
"BMW",87500,"https://www.ccarprice.com/products/BMW_8_Series_Coupe_2023.jpg","840i Coupe 2023","3.0L Turbo Inline-6 Gas",335,368,"Automatic","rear",4,2,3933,191.1,74.9,52.8,"Petrol",23,30,"Coupe",8.4,7.3,5.6,6.3,7.2,5.7,5.3,8.9,2.3,7.5,4.2,0
"BMW",71000,"https://www.ccarprice.com/products/BMW_M3_Touring_2022.jpg","M3 Touring 2022","3.0-liter turbocharged straight-six",473,406,"Automatic","all",5,4,3131,177,70,54,"Petrol",16,23,"Wagon",6.6,10,4.8,5.7,6,6.5,5.1,8.6,5.1,8.6,3.1,0
"BMW",59450,"https://www.ccarprice.com/products/BMW_M440i_xDrive_Gran_Coupe_2023.jpg","M440i xDrive Gran Coupe 2023","3.0L Turbo Inline-6 Gas",382,369,"Automatic","all",5,4,4169,188.5,72.9,56.8,"Petrol",22,31,"Coupe",7.2,7.5,3.4,5.7,6.9,7.1,5.2,8.5,2.7,7.5,4.2,0
"BMW",55500,"https://www.ccarprice.com/products/BMW_4_Series_Convertible_2023.jpg","4 Series Convertible 2023","3.0L Turbo Inline-6 Gas",382,369,"Automatic","rear",4,2,3918,187.9,72.9,54.6,"Petrol",14,19,"Convertible",5.9,7.7,6,5.2,7.4,7.3,4.9,7.9,2.2,6.8,2.6,0
"BMW",42300,"https://www.ccarprice.com/products/BMW_330i_Sedan_2023_1.jpg","330i Sedan 2023","2.0-liter Turbo Inline-4 Gas",255,295,"Automatic","rear",5,4,3582,185.7,71.9,56.8,"Petrol",25,34,"Sedan",5.9,6,4.9,5.3,4.9,7.9,5.4,9.4,5.3,9.2,4.7,0
"BMW",36600,"https://www.ccarprice.com/products/BMW_2_Series_Gran_Coupe_2023.jpg","2 Series Gran Coupe 2023","2.0L Turbo Inline-4 Gas",228,258,"Automatic","front",5,4,3393,178.5,70.9,55.9,"Petrol",24,34,"Sedan",6.9,5.3,2.2,5.5,2.6,8.2,5.4,9.2,5.2,9,4.6,0
"BMW",47900,"https://www.ccarprice.com/products/BMW_M240i_Coupe__2023.jpg","M240i Coupe 2023","3.0L Turbo Inline-6 Gas",382,369,"Automatic","rear",4,2,3871,179.4,72.4,55.3,"Petrol",23,32,"Coupe",5.9,7.7,4.5,4.5,7.4,7.7,5.3,8.2,2.2,7.1,4.3,0
"BMW",39400,"https://www.ccarprice.com/products/BMW_230i_xDrive_Coupe_2023.jpg","230i xDrive Coupe 2023","2.0L Turbo Inline-4 Gas",255,295,"Automatic","all",4,2,3519,179,72.4,54.8,"Petrol",24,34,"Coupe",5,6,3.4,4.5,4.9,8.1,5.4,8.3,2.2,7.3,4.6,0
"BMW",87500,"https://www.ccarprice.com/products/BMW_8_series_Gran_Coupe_2023_1.jpg","8 series Gran Coupe 2023","4.4L Twin-Turbo V8 Gas",523,553,"Automatic","all",5,4,4758,200.3,76.1,55.4,"Petrol",17,24,"Sedan",6.6,8.7,4.9,5.9,7.5,5.7,4.8,9.4,5.5,9,3.2,0
"BMW",99300,"https://www.ccarprice.com/products/BMW_6_Series_GT_630d_M_Sport_2022.jpg","6 Series GT 630d M Sport 2022","TwinPower Turbo inline 6-cylinder",NA,NA,"Automatic","rear",4,4,4147,204,86,73,"Diesel",14,18,"Sedan",5.3,0.5,7.5,6.6,3.9,5.1,4,9,6,8.6,2.5,0
"BMW",89870,"https://www.ccarprice.com/products/BMW_6_Series_630iM_Sport_50_Jahre_M_Edition_2022.jpg","6 Series 630iM Sport 50 Jahre M Edition 2022","TwinPower Turbo inline 4-cylinder",NA,NA,"Manual","rear",4,4,4147,204,86,73,"Petrol",13,18,"Sedan",5.3,0.5,7.5,6.6,3.9,5.5,3.9,9.2,6,8.8,2.5,0
"BMW",89870,"https://www.ccarprice.com/products/BMW_6_Series_GT_620d_Luxury_Line_2022.jpg","6 Series GT 620d Luxury Line 2022","TwinPower Turbo inline 4-cylinder",NA,NA,"Automatic","rear",4,4,4147,204,86,73,"Diesel",13,18,"Sedan",7.2,0.5,4.9,7.6,3.9,5.5,3.9,9.2,6,8.8,2.5,0
"BMW",87870,"https://www.ccarprice.com/products/BMW_6_Series_GT_630i_M_Sport_2022.jpg","6 Series GT 630i M Sport 2022","TwinPower Turbo inline 6-cylinder",NA,NA,"Automatic","rear",4,4,4147,204,86,73,"Petrol",13,18,"Sedan",6.9,0.5,7.5,6.9,3.9,5.7,3.9,9.2,6,8.8,2.5,0
"BMW",87860,"https://www.ccarprice.com/products/BMW_6_Series_2022.jpg","6 Series 2022","TwinPower Turbo inline 6-cylinder",NA,NA,"Automatic","rear",4,4,4147,204,86,73,"Diesel",14,18,"Sedan",6.9,0.5,7.5,6.9,3.9,5.7,4,9,6,8.6,2.5,0
"BMW",140890,"https://www.ccarprice.com/products/BMW_M8_CSL_2023_1.jpg","M8 CSL 2023","4.4-liter Twin-Turbo V8 Gas",617,553,"Automatic","all",4,2,4295,191.2,74.9,53,"Petrol",15,21,"Coupe",7.5,9.8,4.5,6.3,6.6,3,4.9,8.5,2.3,7.1,2.9,0
"BMW",795000,"https://www.ccarprice.com/products/BMW_3.0_CSL_2023.jpg","3.0 CSL 2023","4.4-liter Twin-Turbo V8 Gas",617,553,"Automatic","all",4,2,4295,191.2,74.9,53,"Petrol",15,21,"Coupe",7.5,9.8,4.5,6.3,6.6,0,4.9,8.5,2.3,7.1,2.9,0
"BMW",188140,"https://www.ccarprice.com/products/BMW_X6_M50d_2022.jpg","X6 M50d 2022","3.0–Liter Twin- Turbo",335,333,"Automatic","all",5,4,3916,197,88,68,"Unknown",21,26,"SUV",5.9,6.9,7,6.6,5.4,0.6,3.8,5.4,6.5,7.1,3.7,0
"BMW",56850,"https://www.ccarprice.com/products/BMW_M340i_xDrive_Sedan_2023.jpg","M340i xDrive Sedan 2023","3.0L Turbo Inline-6 Gas",382,369,"Automatic","all",5,4,3968,185.7,71.9,56.7,"Petrol",23,32,"Sedan",7.2,7.7,3.7,6.3,6.1,7.2,5.3,9.3,5.3,9,4.3,0
"BMW",45300,"https://www.ccarprice.com/products/BMW_330e_xDrive_Plug-In_Hybrid_Sedan_2023.jpg","330e xDrive Plug-In Hybrid 2023","2.0L Turbo Inline-4 Hybrid",288,310,"Automatic","all",5,4,4138,185.7,71.9,56.9,"Hybrid",NA,NA,"Sedan",6.9,6.1,3.7,5.7,4,7.8,4.2,7.1,5.3,7.5,0,0
"BMW",44300,"https://www.ccarprice.com/products/BMW_330i_xDrive_Sedan_2023.jpg","330i xDrive Sedan 2023","2.0-liter Turbo Inline-4 Gas",255,295,"Automatic","all",5,4,3764,185.7,71.9,57,"Petrol",25,34,"Sedan",7.8,5.8,3.7,6.3,4.4,7.8,5.4,9.4,5.3,9.2,4.7,0
"BMW",54800,"https://www.ccarprice.com/products/BMW_5_Series_Sedan-2023.jpg","530i Sedan 2023","2.0-liter Turbo Inline-4 Gas",248,258,"Automatic","rear",5,4,3765,195.8,73.5,58.2,"Petrol",25,33,"Sedan",6.9,5.2,4.9,6.1,4.4,7.3,5.2,9.9,5.5,9.5,4.6,0
"BMW",143700,"https://www.ccarprice.com/products/BMW_M8_Convertible_2023.jpg","M8 Convertible 2023","4.4-liter Twin-Turbo V8 Gas",617,553,"Automatic","all",4,2,4560,191.2,74.9,53,"Petrol",15,22,"Convertible",7.5,9.5,4.2,6.3,6.5,2.8,4.9,8.5,2.3,7.1,2.9,0
"BMW",43300,"https://www.ccarprice.com/products/BMW_3_Series_Hybrid_2023.jpg","330e Plug-In Hybrid 2023","2.0L Turbo Inline-4 Hybrid",288,310,"Automatic","rear",5,4,4039,185.7,71.9,56.9,"Hybrid",NA,NA,"Sedan",6.9,6.1,4.9,5.7,4.5,7.9,4.2,7.1,5.3,7.5,0,0
"BMW",93290,"https://www.ccarprice.com/products/BMW_7_Series_2023.jpg","740i Sedan 2023","3.0L Turbo Inline-6 Gas",375,383,"Automatic","all",5,4,NA,212.2,76.8,60.8,"Petrol",NA,NA,"Sedan",7.8,6.7,3.7,6.4,5.5,5.4,3.8,8.3,5.8,8.2,0,0
"Lexus",42200,"https://www.ccarprice.com/products/Lexus_UX_250h_F_SPORT_HANDLING_2023.jpg","UX 250h F SPORT HANDLING 2023","2.0L Inline-4 Hybrid",181,NA,"CVT","front",5,4,3483,177,72.4,60.6,"Hybrid",43,41,"SUV",7.8,1.4,4.1,6.4,2.4,8,5.5,7.6,5.7,8.6,6.5,0
"Lexus",38630,"https://www.ccarprice.com/products/Lexus_UX_250h_Premium_AWD_2023.jpg","UX 250h Premium AWD 2023","2.0L Inline-4 Hybrid",181,NA,"CVT","all",5,4,3605,177,72.4,60.6,"Hybrid",41,38,"SUV",7.8,1.3,5.6,6.4,3.7,8.1,5.4,7.5,5.7,8.5,6.2,0
"Lexus",37230,"https://www.ccarprice.com/products/Lexus_UX_250h_Premium_2023.jpg","UX 250h 2023","2.0L Inline-4 Hybrid",181,NA,"CVT","front",5,4,3483,177,72.4,60.6,"Hybrid",43,41,"SUV",7.8,1.4,4.1,6.4,2.4,8.2,5.5,7.6,5.7,8.6,6.5,0
"Lexus",37230,"https://www.ccarprice.com/products/Lexus_UX_250h_F-SPORT_DESIGN_2023.jpg","UX 250h F SPORT DESIGN 2023","2.0L Inline-4 Hybrid",181,NA,"CVT","front",5,4,3483,177,72.4,60.6,"Hybrid",43,41,"SUV",7.5,1.4,4.1,6.4,2.4,8.2,5.5,7.6,5.7,8.6,6.5,0
"Lexus",36170,"https://www.ccarprice.com/products/Lexus_UX_250h_AWD_2023.jpg","UX 250h AWD 2023","2.0L Inline-4 Hybrid",181,NA,"CVT","all",5,4,3605,177,72.4,60.6,"Hybrid",41,38,"SUV",7.8,1.3,5.6,6.4,3.7,8.3,5.4,7.5,5.7,8.5,6.2,0
"Lexus",34770,"https://www.ccarprice.com/products/Lexus_UX_Hybrid_2023_1.jpg","UX 250h 2023","2.0L Inline-4 Hybrid",181,NA,"CVT","front",5,4,3483,177,72.4,60.6,"Hybrid",43,41,"SUV",7.8,1.4,4.1,6.7,2.4,8.3,5.5,7.6,5.7,8.6,6.5,0
"Lexus",58850,"https://www.ccarprice.com/products/Lexus_IS_500_2023.jpg","IS 500 2023","4.6-liter V8 Gas",472,395,"Automatic","rear",5,4,NA,185.4,72.4,56.5,"Petrol",20,28,"Sedan",5,7.5,4.9,4.9,7.5,7.1,5.1,9.4,5.3,9,3.8,0
"Lexus",42120,"https://www.ccarprice.com/products/Lexus_IS_2023.jpg","IS 2023","3.5-liter V6 Gas",311,280,"Automatic","rear",5,4,3748,185.4,72.4,56.5,"Petrol",20,28,"Sedan",6.9,6.1,6.1,6.3,6.4,8,5.1,9.4,5.3,9,3.8,0
"Lexus",56120,"https://www.ccarprice.com/products/Lexus_GX_2023.jpg","GX 2023","4.6L V8 Gas",301,329,"Automatic","all",7,5,5130,192.1,74.2,74.2,"Petrol",15,19,"SUV",9.1,5.9,7.5,7.2,4,7.3,3.7,7.8,6.9,8.4,2.7,0
"Lexus",50720,"https://www.ccarprice.com/products/Lexus_RX_Hybrid_2023.jpg","RX Hybrid 2023","2.4L Turbo Inline-4 Hybrid",246,233,"CVT","all",5,4,NA,NA,NA,NA,"Hybrid",NA,NA,"SUV",7.5,4,5.6,3.7,3.7,7.5,1.3,4.2,4.2,4.4,0,0
"Lexus",55000,"https://www.ccarprice.com/products/Lexus_RZ_2023_1.jpg","RZ 2023","Electric",308,NA,"Automatic","all",5,4,NA,NA,NA,NA,"Electric",70,0,"SUV",5,1.3,5.6,2.3,3,7.3,4.8,1.9,4.2,4.9,5,0
"Lexus",46920,"https://www.ccarprice.com/products/Lexus_RX_2023.jpg","RX 350 2023","2.4L Turbo Inline-4 Gas",275,317,"Automatic","front",5,4,4387,192.5,74.6,67.7,"Petrol",19,26,"SUV",7.2,5.9,6,6.6,2.7,7.7,4,8.2,6.2,8.4,3.6,0
"Lexus",49000,"https://www.ccarprice.com/products/Lexus_NX_350h_Luxury_2022.jpg","NX 350h Luxury 2022","2.5L Inline-4 Hybrid",240,167,"CVT","all",5,4,4080,183.5,73.4,65.4,"Petrol",41,37,"SUV",8.4,3.8,7.4,6.4,3.9,7.6,5.3,8.1,5.9,8.8,6.1,0
"Lexus",47050,"https://www.ccarprice.com/products/Lexus_NX_350_F_SPORT_Handling_2022.jpg","NX 350 F SPORT Handling 2022","2.4L Turbo Inline-4 Gas",275,317,"Automatic","all",5,4,4035,183.5,73.4,65.4,"Petrol",22,28,"SUV",8.4,6.1,7.4,6.4,4.2,7.7,4.3,7.6,5.9,8.1,3.9,0
"Lexus",44600,"https://www.ccarprice.com/products/Lexus_NX_350h_Premium_2022.jpg","NX 350h Premium 2022","2.5L Inline-4 Hybrid",240,167,"CVT","all",5,4,4080,183.5,73.4,65.4,"Petrol",41,37,"SUV",8.4,3.8,7.4,6.4,3.9,7.8,5.3,8.1,5.9,8.8,6.1,0
"Lexus",45550,"https://www.ccarprice.com/products/Lexus_IS_350F_Sport_AWD_2022.jpg","IS 350 F Sport AWD 2022","3.5L V6 Gas",311,280,"Automatic","all",5,4,3880,185.4,72.4,56.7,"Petrol",19,26,"Sedan",6.9,6.1,5,6.3,6,7.8,5.1,9.3,5.3,9,3.6,0
"Lexus",57400,"https://www.ccarprice.com/products/Lexus_NX_450h_Plus_Plug-inHybrid_F_SPORT_2023.jpg","NX 450h+ Plug-in Hybrid F SPORT 2022","2.5L Inline-4 Plug-in Hybrid",304,176,"CVT","all",5,4,4475,183.5,73.4,65.4,"Hybrid",NA,NA,"SUV",8.4,4.2,7.4,6.4,4.2,7.2,3.3,6.2,5.9,7,0,0
"Lexus",49400,"https://www.ccarprice.com/products/Lexus_NX_350_Luxury_2022.jpg","NX 350 Luxury 2022","2.4L Turbo Inline-4 Gas",275,317,"Automatic","all",5,4,4035,183.5,73.4,65.4,"Petrol",22,29,"SUV",8.4,6.1,7.4,6.4,4.2,7.6,4.3,7.6,5.9,8.1,4,0
"Lexus",45000,"https://www.ccarprice.com/products/Lexus_NX_350_Premium_2022.jpg","NX 350 Premium 2022","2.4L Turbo Inline-4 Gas",275,317,"Automatic","all",5,4,4035,183.5,73.4,65.4,"Petrol",22,29,"SUV",8.4,6.1,7.4,6.4,4.2,7.8,4.3,7.6,5.9,8.1,4,0
"Lexus",44500,"https://www.ccarprice.com/products/Lexus_NX_250_Luxury_2022.jpg","NX 250 Luxury 2022","2.5L Inline-4 Gas",203,184,"Automatic","front",5,4,3660,183.5,73.4,65.8,"Petrol",26,33,"SUV",8.4,3.9,5.9,6.4,2.6,7.8,4.5,7.8,5.9,8.4,4.7,0
"Lexus",50130,"https://www.ccarprice.com/products/Lexus_ES_250_Ultra_Luxury_AWD_2022.jpg","ES 250 Ultra Luxury AWD 2022","2.5L Inline-4 Gas",203,184,"Automatic","all",5,4,3780,195.9,73.4,56.9,"Petrol",25,34,"Sedan",7.5,3.8,3.7,6.1,4.4,7.6,5.3,9.4,5.5,9.2,4.7,0
"Lexus",45600,"https://www.ccarprice.com/products/Lexus_ES_250_F_SPORT_AWD_2022.jpg","ES 250 F SPORT AWD 2022","2.5L Inline-4 Gas",203,184,"Automatic","all",5,4,3780,195.9,73.4,56.9,"Unknown",25,34,"Sedan",6.9,3.8,3.7,5.2,3.9,7.8,5.3,6.7,5.5,7.9,4.7,0
"Lexus",40950,"https://www.ccarprice.com/products/Lexus_ES_250_AWD_2022.jpg","ES 250 AWD 2022","2.5L Inline-4 Gas",203,184,"Automatic","all",5,4,3780,195.9,73.4,56.9,"Unknown",17,22,"Sedan",6.9,3.8,3.7,5.2,3.9,8,4.9,6.1,5.5,7.5,3,0
"Lexus",101000,"https://www.ccarprice.com/products/Lexus_LX_600_F_SPORT_2022.jpg","LX 600 F SPORT 2022","3.5L V6 Gas",409,479,"Automatic","all",7,4,5665,200.5,78.3,74.6,"Petrol",17,22,"SUV",8.4,7.2,7.5,7.2,3.9,5,3.6,7.9,7.1,8.5,3,0
"Lexus",41000,"https://www.ccarprice.com/products/Lexus_NX_250_PREMIUM_2022.jpg","NX 250 PREMIUM 2022","2.5L Inline-4 Gas",203,184,"Automatic","front",5,4,3660,183.5,73.4,65.8,"Unknown",26,33,"SUV",4.7,3.9,4.1,4.9,2.1,8,4.5,2.9,5.9,6,4.7,0
"Lexus",55000,"https://www.ccarprice.com/products/Lexus_RZ_450e_DIRECT4_2023.jpg","RZ 450e DIRECT4 2023","Electric",308,NA,"Automatic","all",5,4,NA,NA,NA,NA,"Electric",70,0,"SUV",5,1.3,5.6,2.3,3,7.3,4.8,1.9,4.2,4.9,5,0
"Lexus",101090,"https://www.ccarprice.com/products/Lexus_RC_F_FUJI_SPEEDWAY_EDITION_2022.jpg","RC F FUJI SPEEDWAY EDITION 2022","5.0L V8 Gas",472,395,"Automatic","rear",5,4,3781,185.4,72.6,54.7,"Unknown",16,24,"Sedan",4.7,9.1,4.9,4.6,6.1,5,5,3.9,5.2,6.4,3.2,0
"Lexus",79700,"https://www.ccarprice.com/products/Lexus_LS_500_F_Sport_2022.jpg","LS 500 F Sport 2022","3.5L Twin-Turbo V6 Gas",416,442,"Automatic","rear",5,4,4839,206.1,74.8,57.1,"Unknown",18,29,"Sedan",4.7,7.7,4.9,4.9,5.1,6.1,4.8,4.2,5.6,6.7,3.8,0
"Lexus",35920,"https://www.ccarprice.com/products/Lexus_Ux_300e_2023.jpg","UX 300e 2023","Electric",201,222,"Automatic","all",5,4,4100,176.9,72.4,60.8,"Electric",70,0,"SUV",6.2,4.1,7.1,5.1,2.9,8.3,6.8,1.9,5.7,6.6,5,0
"Lexus",57660,"https://www.ccarprice.com/products/Lexus_RX_Hybrid_450hL_Luxury_2022.jpg","RX Hybrid 450hL Luxury 2022","3.5L V6 Hybrid",308,247,"CVT","all",6,4,4905,192.5,74.6,67.7,"Hybrid",29,31,"SUV",7.8,5.1,7.5,6.6,5.2,7.2,4.5,8.2,6.4,8.8,4.7,0
"Lexus",54070,"https://www.ccarprice.com/products/Lexus_RX_Hybrid_450h_F-SPORT_Handling_2022.jpg","RX Hybrid 450h F SPORT Handling 2022","3.5L V6 Hybrid",308,247,"CVT","all",5,4,4740,192.5,74.6,67.7,"Hybrid",31,28,"SUV",7.5,5.1,7.5,6.6,5.2,7.4,4.6,8.1,6.2,8.6,4.6,0
"Lexus",51880,"https://www.ccarprice.com/products/Lexus_RX_Hybrid_450h_F_SPORT_Black_Line_2022.jpg","RX Hybrid 450h F SPORT Black Line 2022","3.5L V6 Hybrid",259,247,"CVT","all",5,4,4740,192.5,74.6,67.7,"Hybrid",31,28,"SUV",7.5,4.6,7.5,6.6,5.1,7.5,4.6,8.1,6.2,8.6,4.6,0
"Lexus",51750,"https://www.ccarprice.com/products/Lexus_RX_Hybrid_450h_F_SPORT_Appearance_2022.jpg","RX Hybrid 450h F SPORT Appearance 2022","3.5L V6 Hybrid",308,247,"CVT","all",5,4,4740,192.5,74.6,67.7,"Hybrid",31,28,"SUV",7.5,5.1,7.5,6.6,5.2,7.5,4.6,8.1,6.2,8.6,4.6,0
"Lexus",45920,"https://www.ccarprice.com/products/Lexus_RX_350_2023.jpg","RX 350 2023","2.4L Turbo Inline-4 Gas",275,317,"Automatic","front",5,4,4222,192.5,74.6,67.7,"Petrol",20,27,"SUV",7.5,6,4.1,6.3,2.7,7.8,4.1,8.2,6.2,8.5,3.8,0
"Lexus",46970,"https://www.ccarprice.com/products/Lexus_RX_350_AWD_2022.jpg","RX 350 AWD 2022","3.5L V6 Gas",295,267,"Automatic","all",5,4,4387,192.5,74.6,67.7,"Petrol",19,26,"SUV",7.5,5.5,5.6,6.3,5.3,7.7,4,8.2,6.2,8.4,3.6,0
"Lexus",55800,"https://www.ccarprice.com/products/Lexus_RX_350L_Luxury_AWD_2022.jpg","RX 350L Luxury AWD 2022","3.5L V6 Gas",290,263,"Automatic","front",7,4,4464,196.9,74.6,67.3,"Petrol",19,26,"SUV",7.5,5.3,6,6.3,3.8,7.3,4,8.2,6.6,8.6,3.6,0
"Lexus",52850,"https://www.ccarprice.com/products/Lexus_RX_350_F_SPORT_Handling_AWD_2022_1.jpg","RX 350 F SPORT Handling AWD 2022","3.5L V6 Gas",295,267,"Automatic","all",5,4,4387,192.5,74.6,67.7,"Petrol",19,26,"SUV",7.5,5.5,5.6,6.3,5.3,7.4,4,8.2,6.2,8.4,3.6,0
"Lexus",51450,"https://www.ccarprice.com/products/Lexus_RX_350_F_SPORT_Handling_FWD_2022.jpg","RX 350 F SPORT Handling 2022","3.5L V6 Gas",295,267,"Automatic","front",5,4,4222,192.5,74.6,67.7,"Petrol",20,27,"SUV",7.5,5.6,4.1,6.3,3.9,7.5,4.1,8.2,6.2,8.5,3.8,0
"Lexus",50450,"https://www.ccarprice.com/products/Lexus_RX_350_F_SPORT_Appearance_AWD_2022.jpg","RX 350 F SPORT Appearance AWD 2022","3.5L V6 Gas",295,267,"Automatic","all",5,4,4387,192.5,74.6,67.7,"Petrol",19,26,"SUV",7.5,5.5,5.6,6.3,5.3,7.5,4,8.2,6.2,8.4,3.6,0
"Lexus",49050,"https://www.ccarprice.com/products/Lexus_RX_350_F_SPORT_Appearance_2022.jpg","RX 350 F SPORT Appearance 2022","3.5L V6 Gas",295,267,"Automatic","front",5,4,4222,192.5,74.6,67.7,"Petrol",20,27,"SUV",7.5,5.6,4.1,6.3,3.9,7.6,4.1,8.2,6.2,8.5,3.8,0
"Lexus",126000,"https://www.ccarprice.com/products/Lexus_LX_600_Ultra_Luxury_2022.jpg","LX 600 Ultra Luxury 2022","3.5L Twin-Turbo V6 Gas",409,480,"Automatic","all",4,4,NA,NA,NA,NA,"Petrol",17,22,"SUV",8.4,7.1,5.6,3.7,3.9,3.7,2.1,7.9,4,6.4,3,0
"Lexus",103000,"https://www.ccarprice.com/products/Lexus_LX_600_Luxury_2022.jpg","LX 600 Luxury 2022","3.5L Twin-Turbo V6 Gas",409,480,"Automatic","all",7,4,NA,NA,NA,NA,"Petrol",17,22,"SUV",8.4,7.1,5.6,3.7,3.9,4.9,2.1,7.9,4.8,6.7,3,0
"Lexus",101000,"https://www.ccarprice.com/products/Lexus_LX_600_F_SPORT_Handling__2022.jpg","LX 600 F SPORT Handling 2022","3.5L Twin-Turbo V6 Gas",409,480,"Automatic","all",7,4,NA,NA,NA,NA,"Petrol",17,22,"SUV",8.4,7.1,5.6,3.7,3.9,5,2.1,7.9,4.8,6.7,3,0
"Lexus",95000,"https://www.ccarprice.com/products/Lexus_LX_600_Premium_2022.jpg","LX 600 Premium 2022","3.5L Twin-Turbo V6 Gas",409,480,"Automatic","all",7,4,NA,NA,NA,NA,"Petrol",17,22,"SUV",8.4,7.1,5.6,3.7,3.9,5.3,2.1,7.9,4.8,6.7,3,0
"Lexus",86900,"https://www.ccarprice.com/products/Lexus_LX_600_2022.jpg","LX 600 2022","3.5L Twin-Turbo V6 Gas",409,480,"Automatic","all",5,4,NA,NA,NA,NA,"Petrol",17,22,"SUV",8.4,7.1,5.6,3.7,3.9,5.7,2.1,7.9,4.2,6.4,3,0
"Lexus",41050,"https://www.ccarprice.com/products/Lexus_NX_2022.jpg","NX Hybrid 2022","2.5L Inline-4 Hybrid",240,167,"CVT","all",5,4,4080,183.5,73.4,65.4,"Petrol",41,37,"SUV",6.2,3.8,7.4,5.4,3.5,8,5.3,8.1,5.9,8.8,6.1,0
